user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
1013,FEMALE,31.0,ca,Family,,38.0,0.07,desktop,0,1,1
3260,male,47.0,,premium,111.0,63.0,0.22, Desktop,0,1,1
7660,FEMALE,41.0,Canada,Student,125.0,24.0,0.6,desktop,0,1,0
7272, Other,54.0,UK,Free ,90.0,19.0,0.19, Mobile,45,0,1
2037,female,47.0,Britain,Student,244.0,14.0,0.42,Desktop ,0,1,1
5142,Other,38.0,IN,FAMILY,240.0,78.0,0.41,WEB,0,1,0
1692,F,35.0,UK,PREMIUM,142.0,1.0,0.59,DESKTOP,0,1,1
954,other,21.0,PK,Family,28.0,82.0,0.06,,0,1,0
3245,Male,38.0,IN,F ree,262.0,82.0,0.45,Desktp,46,0,0
7220,Male ,28.0,United Kingdom,Student,,67.0,0.02,Mobile,0,1,0
562,Other,27.0,Germany,Student,173.0,27.0,0.52,Desktop,0,1,0
6272,Female ,20.0,Germany,F ree,88.0,83.0,0.55,MOBILE,32,0,1
5598,F,36.0,,premium,244.0,27.0,0.51,Moble,0,1,1
800,F,17,IN, Student,134,6.0,0.51,Desktop ,0,1,0
2702, Female,41.0,de, Premium,99.0,77.0,0.01,Desktp,0,1,1
1690,Female,29.0,U.K.,free,93.0,99.0,0.25,Mobile ,47,0,1
6295, Other,27.0,IN, Premium,223.0,39.0,0.17,Web ,0,1,0
1654, Female,56.0,,Student ,236.0,65.0,0.58,Desktp,0,1,0
6618,MALE,19.0,uk,Free ,241.0,20.0,0.57, Mobile,26,0,0
4598, Male,23.0,United Kingdom,Free ,20.0,90.0,0.01,Wb,44,0,1
6714,Other ,56.0,AUS,Family,87.0,24.0,0.3,Moble,0,1,1
1511,other,33.0,DE,FAMILY,153.0,85.0,0.04,Web ,0,1,0
7447, Female,57.0,Britain,student,249.0,52.0,0.31, Web,0,1,0
2716,other,34.0,PK,Free,266.0,81.0,0.45,DESKTOP,31,0,0
6429, Female,47.0,PK,free,114.0,86.0,0.16,Mobile ,20,0,0
3437,OTHER,30.0,IN,Free,272.0,80.0,0.04, Desktop,18,0,0
3368,F,38.0,AUS,Family ,85.0,37.0,0.15, Mobile,0,1,1
6570, Male,32.0,ca, Premium,10.0,24.0,0.47,WEB,0,1,0
1138,Female ,999.0,PK, Premium,-10.0,75.0,0.36,desktop,0,1,0
5018,Female,23.0,US,FREE,13.0,56.0,0.24, Mobile,29,0,0
2955,Other,51.0,CAN,family,81.0,53.0,0.37,Desktp,0,1,0
2843,Male,29.0,Australia,STUDENT,199.0,57.0,0.3,web,0,1,0
4261,MALE,50.0,de, Family,227.0,30.0,0.04,Moblie,0,1,0
915,F,200.0,U.K.,Student,270.0,29.0,0.13,web,0,1,0
4455,male,54.0,United Kingdom,Premum,225.0,,0.53,Desktp,0,1,0
7830,F,30.0,Britain,Studnt,109.0,62.0,0.43,Web ,0,1,1
3575,OTHER,25.0,Britain,family,193.0,36.0,0.33,WEB,0,1,1
1267,F,17.0,PK, Student,116.0,40.0,0.01,Desktop ,0,1,0
4579,Other ,31.0,US,Premum,103.0,44.0,0.52,Desktop,0,1,0
2307,Male ,31.0,de,Family ,37.0,72.0,0.09,Web,0,1,0
6999,Male,16.0,US,Studnt,49.0,47.0,0.38,web,0,1,0
3422,male,42.0,IN,Student,183.0,1.0,0.04,Moble,0,1,1
7899,OTHER,28.0,US,student,84.0,52.0,0.03,DESKTOP,0,1,1
5732,male,18,au,Student,105,51.0,0.01,Mobile ,0,1,1
5362,FEMALE,18.0,GER,Student ,19.0,74.0,0.31,Desktop ,0,1,0
3305,F,19.0,IN,Student ,,,0.26,,0,1,0
1840,female,20.0,AU, Family,-50.0,47.0,0.57,Mobile,0,1,0
992, Female,43.0,uk, Free,197.0,77.0,0.43,Moble,27,0,1
3523,M,19.0,Germany,Family ,113.0,92.0,1.5,Mobile,0,1,1
5569,male,17.0,, Student,291.0,4.0,0.02,Desktp,0,1,0
5615,Female,28.0,IN,Family,168.0,58.0,0.09,Desktop ,0,1,0
4336,O,28.0,,Studnt,63.0,82.0,0.17,Desktp,0,1,1
6336,Other,24.0,PK, Student,175.0,51.0,0.15,Web,0,1,1
1043, Male,,de, Premium,161.0,4.0,0.03,Desktop ,0,1,0
3764,M,59.0,Germany, Free,170.0,73.0,0.21,Desktop,31,0,0
2855,Other ,57.0,Britain, Premium,184.0,98.0,0.28, Web,0,1,1
1499,M,46.0,Canada, Family,290.0,60.0,0.42,Moblie,0,1,0
7333,Other,49.0,PK,STUDENT,82.0,55.0,0.25,DESKTOP,0,1,0
5222, Female,31.0,PK, Premium,105.0,67.0,0.19, Web,0,1,0
7579,MALE,35.0,PK,Premium,,33.0,0.04,Desktop,0,1,0
71,other,51.0,Australia,student,265.0,81.0,0.36,,0,1,0
7652,Male,35.0,IN,Family ,140.0,62.0,0.14,web,0,1,0
4397,Male,41.0,IN,Free ,61.0,1.0,0.39,MOBILE,16,0,1
4577, Other,45.0,AU, Family,61.0,95.0,0.29,web,0,1,1
857,M,,US,premium,286.0,61.0,0.02,Desktop ,0,1,1
2917,Male,37.0,Britain,student,242.0,56.0,0.37,Desktop ,0,1,0
2933, Female,37.0,PK,premium,237.0,97.0,0.53,Mobile,0,1,0
4171,Female,42.0,us, Free,66.0,53.0,0.5,WEB,25,0,0
6403,male,20.0,de,FAMILY,138.0,6.0,0.44,Wb,0,1,0
2606,other,44.0,CAN,Free ,10.0,57.0,0.06,DESKTOP,39,0,0
2490,female,37.0,CA, Student,,,0.1, Web,0,1,1
6610,OTHER,53.0,PK,family,164.0,82.0,0.29,Desktop ,0,1,1
7315,M,51.0,PK,free,272.0,53.0,0.26, Web,32,0,1
4980,FEMALE,50.0,us,Family,263.0,13.0,0.12,,0,1,0
5140, Female,49.0,IN,Free ,201.0,48.0,0.22,Mobile ,11,0,0
6146,Male,45.0,IN, Student,133.0,54.0,0.3,mobile,0,1,0
3015,female,19.0,GER,F ree,87.0,61.0,0.45,Web,16,0,0
3533,FEMALE,29.0,CA,Family ,,55.0,0.48, Web,0,1,0
722,F,46.0,FR,Student,53.0,28.0,0.08,Wb,0,1,0
1247,Other,34.0,IN,Free,177.0,,0.3,Web ,22,0,1
5298,O,34.0,U.S.A.,PREMIUM,58.0,54.0,0.13,Web,0,1,0
4122,MALE,20.0,IN,STUDENT,237.0,27.0,0.42,WEB,0,1,0
7602,Female ,37.0,CA,Studnt,287.0,15.0,0.34,Desktp,0,1,0
1509,Female,43.0,CA,STUDENT,112.0,31.0,0.6,DESKTOP,0,1,0
3203, Other,29.0,PK,Premium,222.0,70.0,0.32,Mobile ,0,1,1
3866,male,36.0,IN,FAMILY,41.0,43.0,0.57,Wb,0,1,0
759,FEMALE,42.0,DE,student,208.0,67.0,0.06,DESKTOP,0,1,0
952,M,33.0,CAN, Family,44.0,40.0,0.01,Desktop ,0,1,0
3975,female,34.0,PK,Premum,255.0,49.0,0.3,DESKTOP,0,1,1
3447,male,57.0,USA, Premium,209.0,98.0,0.38, Desktop,0,1,0
3302,MALE,21.0,CA,STUDENT,242.0,18.0,0.12,desktop,0,1,0
7939,M,47.0,IN,Free,257.0,11.0,0.47, Desktop,10,0,1
4444,Male ,17.0,Australia,Student,85.0,66.0,0.49,Wb,0,1,0
3557,M,29.0,U.S.A.,STUDENT,223.0,57.0,0.15,Mobile,0,1,0
2787, Male,30.0,PK,F ree,225.0,46.0,0.21,Desktp,8,0,0
7888,MALE,55.0,au,FAMILY,134.0,25.0,0.21,Mobile,0,1,0
7312,Other,,US,FAMILY,51,10.0,0.3,Moblie,0,1,0
2227,F,22.0,Britain,free,175.0,78.0,0.38, Mobile,31,0,0
390,OTHER,59.0,Britain, Family,58.0,55.0,0.25,Web ,0,1,0
7010, Male,31.0,FR,PREMIUM,282.0,3.0,0.57,DESKTOP,0,1,0
1931,F,30.0,Canada,family,193.0,57.0,0.39,Mobile,0,1,0
58,MALE,48.0,FR, Student,198.0,63.0,0.23, Desktop,0,1,0
1340,MALE,,USA, Student,87.0,87.0,0.22,,0,1,0
2684,F,53.0,DE,PREMIUM,,59.0,0.51,Desktp,0,1,0
5035, Female,22.0,Germany,FREE,22.0,99.0,0.21,Mobile,10,0,0
2749,Male ,,US, Student,215.0,76.0,0.13,Web,0,1,0
4314,female,38.0,USA,Studnt,180.0,77.0,0.08,Desktop,0,1,0
2149,MALE,48.0,FR,FREE,30.0,82.0,0.11,DESKTOP,16,0,1
6827,female,,AU,Premium,144.0,6.0,0.46,Mobile ,0,1,1
3642, Other,21.0,us,F ree,289.0,63.0,0.2,WEB,35,0,0
3881, Other,22.0,AU, Student,160.0,55.0,0.26,MOBILE,0,1,1
734,M,38.0,GER, Student,291.0,75.0,0.33,Desktop,0,1,0
7492,Other ,32.0,FR,Premium,139.0,,0.56,Desktp,0,1,0
7952,Female ,43.0,IN,premium,72.0,25.0,0.29,Mobile ,0,1,0
4632,Male ,57.0,Australia,Student,237.0,29.0,0.56,MOBILE,0,1,0
1773,other,35.0,de,STUDENT,261.0,57.0,0.28,Web ,0,1,0
421,Male,30.0,Australia,FREE,251.0,59.0,0.11, Desktop,28,0,0
7335, Male,30.0,uk,Family,186.0,51.0,0.58,Mobile,0,1,0
5391,OTHER,42.0,AUS,student,293.0,9.0,0.35,Desktp,0,1,0
8143,Other,26.0,U.S.,Free ,119.0,39.0,0.52,Mobile ,6,0,0
8032, Female,48.0,FR,family,47.0,86.0,0.58,Wb,0,1,0
7121,O,38.0,AUS,Student,78.0,50.0,0.15,Mobile,0,1,1
7965,OTHER,51.0,IN,Premium,145.0,85.0,0.3,DESKTOP,0,1,0
6305,O,45.0,FR,student,203.0,58.0,0.32,Wb,0,1,1
6934,O,52.0,uk,Studnt,135.0,10.0,0.47,Desktop,0,1,1
6603, Female,36.0,U.S.,Free ,133.0,88.0,0.5,Desktp,49,0,0
3511,Other,29.0,Australia,F ree,169.0,32.0,0.26,,27,0,0
3405,Female ,24.0,U.S.,premium,24.0,22.0,0.15, Mobile,0,1,0
776, Female,51.0,GER,Famly,71.0,15.0,0.58, Mobile,0,1,1
7246, Male,36.0,,family,214.0,15.0,0.57, Desktop,0,1,0
2811,FEMALE,41.0,IN,Famly,243.0,41.0,0.42,DESKTOP,0,1,0
3998,Female ,42.0,,Student ,255.0,99.0,0.58,Moble,0,1,1
2140,Male ,43.0,FR,Premium ,79.0,64.0,0.38,Wb,0,1,1
5149,OTHER,26.0,IN,premium,237.0,33.0,0.03, Web,0,1,0
1732,FEMALE,38.0,FR,Premium,290.0,76.0,0.38,Wb,0,1,0
1923,FEMALE,,uk,PREMIUM,27.0,48.0,0.41,Mobile,0,1,1
7865,Other ,,IN,STUDENT,52.0,97.0,0.11, Mobile,0,1,0
7063,Male ,38.0,IN,premium,283.0,65.0,0.33,Desktop,0,1,1
7509,Other ,54.0,Australia,Premium,253.0,34.0,0.41,MOBILE,0,1,0
495, Male,17.0,DE,Student ,292.0,27.0,0.17,mobile,0,1,0
6025,Other,18.0,IN,Premium ,274.0,,0.51,Web,0,1,0
5780,M,43.0,PK,Student,258.0,47.0,0.16,WEB,0,1,1
6540, Female,35.0,FR, Premium,94.0,33.0,0.54,MOBILE,0,1,1
6765,Male ,28.0,AU,Premium ,160.0,2.0,0.24,Mobile,0,1,0
3963,Other,49.0,Germany,FAMILY,279.0,,0.56,desktop,0,1,0
6230,MALE,23.0,IN,Premium,215.0,42.0,0.33, Web,0,1,0
4716,FEMALE,,uk,FREE,138.0,40.0,0.28,Web,27,0,0
1104,Other ,32.0,FR,family,106.0,5.0,0.28,Desktp,0,1,1
313,OTHER,18.0,au,FAMILY,71.0,,0.0,Web,0,1,0
1797,OTHER,34.0,AUS,PREMIUM,233.0,90.0,0.42,WEB,0,1,0
1097,Female,56.0,FR,Premium ,186.0,2.0,0.36,,0,1,0
604,MALE,37.0,United Kingdom,F ree,138.0,87.0,0.29,MOBILE,31,0,1
6033, Male,54.0,us, Free,133.0,47.0,0.08, Desktop,41,0,0
5735,M,25.0,United States,F ree,68.0,13.0,0.51,Desktop ,27,0,1
4414,Other,36.0,ca,Family ,194.0,91.0,0.07,Web,0,1,1
3453,Other,42.0,AU,PREMIUM,85.0,12.0,0.27,Desktp,0,1,0
6592,FEMALE,40.0,AU,premium,114.0,88.0,0.55,Moble,0,1,0
3384,male,24.0,FR,student,,,0.3,web,0,1,1
570,F,50.0,FR, Free,285.0,46.0,0.4,web,46,0,0
1319,Other ,32.0,AU,FAMILY,78.0,95.0,0.15,web,0,1,1
2295, Female,40.0,FR,premium,146.0,91.0,0.5,Wb,0,1,1
2537,FEMALE,46.0,IN,STUDENT,33.0,58.0,0.54, Web,0,1,0
4071,Male ,17.0,CA,STUDENT,211.0,24.0,0.09,Wb,0,1,1
454, Male,,IN,Premum,188.0,15.0,0.27,Desktop ,0,1,0
7179,male,56.0,U.K., Free,28.0,15.0,0.17,Web ,18,0,0
743, Male,53.0,de, Student,113.0,65.0,0.38,Moble,0,1,0
4418,female,28.0,IN,Family ,,78.0,0.24,WEB,0,1,0
4442,Male ,33.0,DE, Premium,,72.0,0.19,Moble,0,1,0
4241,female,47.0,FR,Premium,23.0,66.0,0.59,Desktop,0,1,1
2669,O,28.0,CAN,F ree,12.0,48.0,0.51,Desktop,26,0,0
1430,Male,36.0,IN,Free,97.0,12.0,0.44,desktop,32,0,0
8091,Male,55.0,IN,PREMIUM,273.0,66.0,0.05,mobile,0,1,1
272,Male,47.0,IN,premium,191.0,42.0,0.52,,0,1,1
381,FEMALE,35.0,GER, Student,259.0,96.0,0.48,Moble,0,1,1
7751,other,33.0,de,FAMILY,176.0,66.0,0.38, Mobile,0,1,0
1993,Other ,50.0,au,Famly,90.0,,0.15,Mobile ,0,1,1
2892,MALE,23.0,ca,FAMILY,249.0,79.0,0.04,WEB,0,1,0
5452,FEMALE,48.0,uk,Student,63.0,19.0,0.57,Desktp,0,1,0
7310,other,53.0,uk,Premium ,,76.0,0.29,mobile,0,1,0
1949,O,40.0,United Kingdom,Student,,84.0,0.26,DESKTOP,0,1,0
4041,female,38.0,de,free,46.0,49.0,0.4, Desktop,26,0,1
4150,MALE,,FR,student,212.0,42.0,0.48,Moble,0,1,0
3090,other,42.0,PK,Student,,97.0,0.49, Desktop,0,1,0
3699,Other ,54.0,Australia, Premium,229.0,81.0,0.59,WEB,0,1,0
7017,M,18.0,Canada, Premium,55.0,85.0,0.53,Mobile,0,1,0
1568,Female,30.0,UK, Free,193.0,66.0,0.57,Desktop,43,0,1
3981,Male,42.0,AUS,student,,42.0,0.03,Mobile,0,1,0
4941,OTHER,41.0,PK,Famly,284.0,16.0,0.35, Web,0,1,0
4765,Other ,43.0,Australia, Student,256.0,4.0,0.42,Desktop ,0,1,0
756, Other,17.0,U.K.,FREE,206.0,27.0,0.42,desktop,49,0,0
5134, Male,59.0,FR,family,149.0,46.0,0.53,Moble,0,1,0
7669,M,53.0,Australia,Studnt,28.0,87.0,0.24,Moblie,0,1,0
2195,Female,25.0,GER,Family ,80.0,22.0,0.18, Mobile,0,1,0
7222,Male ,22.0,PK,family,107.0,81.0,0.51,desktop,0,1,0
2632,female,30.0,AU,family,102.0,25.0,0.33,,0,1,0
6851,Male,47.0,PK,free,32.0,52.0,0.33,Desktop ,48,0,0
2293,Other,35.0,United Kingdom,Premum,163.0,85.0,0.19,Web,0,1,0
3667,Female ,58.0,FR,PREMIUM,136.0,,0.36, Desktop,0,1,0
996,Other ,39.0,de,FREE,142.0,46.0,0.45,Web ,40,0,0
6812,Male ,32.0,FR,Studnt,198.0,5.0,0.21,Moblie,0,1,0
262,male,29.0,US,premium,259.0,28.0,0.19,desktop,0,1,1
4596,M,43.0,PK,family,163.0,36.0,0.28,Desktp,0,1,0
7972,male,18.0,IN, Premium,238.0,3.0,0.07,web,0,1,0
3610,O,25.0,DE,premium,177.0,91.0,0.53,web,0,1,0
3301,Other,42.0,au,student,24.0,70.0,0.17,,0,1,0
2099,Female ,50.0,PK,F ree,68.0,,0.01,Web,44,0,0
7457,OTHER,53.0,,Family,154.0,13.0,0.21, Web,0,1,0
6506,female,27.0,FR,Student,220.0,,0.34,Moble,0,1,0
5377,female,20.0,PK, Premium,80.0,67.0,0.31,Desktop ,0,1,0
2485,M,18.0,FR,FAMILY,45.0,55.0,0.6,Moblie,0,1,1
3042,female,51.0,United Kingdom,family,190.0,88.0,0.03,Wb,0,1,0
4636,male,38.0,U.S.A., Student,107.0,80.0,0.5, Desktop,0,1,0
6133,Female,26.0,Germany,student,67.0,7.0,0.02,Wb,0,1,0
4347,Male,31.0,PK,Premium,79.0,17.0,0.3,DESKTOP,0,1,0
4754,Other ,50.0,DE,Student ,98.0,4.0,0.52,Mobile ,0,1,0
4116, Female,52.0,PK,Free,250.0,70.0,0.48,Web ,43,0,1
4362, Male,45.0,PK,FREE,93.0,,0.04,Web,32,0,0
332,female,51.0,CAN,PREMIUM,219.0,96.0,0.51,WEB,0,1,1
4065, Male,53.0,UK,free,31.0,72.0,0.46,Web ,5,0,0
3644,Male ,29.0,,family,243.0,6.0,0.03, Web,0,1,0
8012,FEMALE,28.0,GER,Premum,89.0,,0.31,Mobile,0,1,0
3309,MALE,0.0,PK,Student ,256.0,96.0,0.16,Desktop,0,1,0
2385,female,28.0,GER,Premium,282.0,8.0,0.45,Mobile ,0,1,1
5825,FEMALE,,au, Free,104.0,51.0,0.2,Desktp,28,0,0
3332,Other,55.0,IN,Student,33.0,99.0,0.48,DESKTOP,0,1,1
66,other,,FR,Famly,77.0,42.0,0.56,Web ,0,1,0
5836,M,20.0,IN,PREMIUM,248.0,79.0,0.07,,0,1,0
4527,Male,42.0,au,family,,24.0,0.56,web,0,1,0
2030,OTHER,,IN,Premum,89.0,82.0,0.35,WEB,0,1,0
6754,Female,28.0,FR,Free,250.0,,0.44,Wb,6,0,0
3726,Female,57.0,AU,FREE,31.0,60.0,0.11,Desktop ,36,0,0
6686, Male,44.0,Australia,FREE,270.0,55.0,0.51,,43,0,0
5034,OTHER,16.0,U.S.,free,263.0,10.0,0.55,WEB,11,0,1
5293,Female,21.0,au,Famly,24.0,31.0,0.3,Mobile ,0,1,1
1859, Female,42.0,AU, Premium,29.0,78.0,0.21,,0,1,0
2548,O,17.0,ca,family,190.0,11.0,0.19,Web ,0,1,0
7496,Male,46.0,AU,premium,250.0,47.0,0.31,,0,1,1
4651,FEMALE,33.0,AU, Student,66.0,53.0,0.03,Web,0,1,0
4415,female,,IN,free,250.0,24.0,0.38,Moblie,6,0,0
274,OTHER,32.0,ca,Famly,128.0,94.0,10.0,,0,1,0
4003,Female,39.0,Australia,Student ,224.0,50.0,0.37,Desktop ,0,1,0
1014,O,28.0,Germany,Family ,258.0,20.0,0.51,Moble,0,1,1
5783,Female,24.0,IN,FAMILY,42.0,39.0,0.45,Web,0,1,0
7001,F,49.0,United Kingdom,Studnt,57.0,47.0,0.15, Desktop,0,1,0
1421, Other,44.0,AU,student,33.0,12.0,0.41, Web,0,1,0
3708,Male ,19,PK,STUDENT,161,69.0,0.34,Mobile ,0,1,0
7171, Male,34.0,PK,F ree,30.0,54.0,0.38,Mobile,41,0,0
5101,Female ,17.0,U.K.,PREMIUM,283.0,32.0,0.06,Mobile,0,1,0
4147,male,33.0,Britain,Studnt,149.0,84.0,0.01,Web ,0,1,0
1199,Female,39.0,CAN,Family,133.0,74.0,0.21,MOBILE,0,1,0
6232,MALE,31.0,,free,,97.0,0.07,WEB,30,0,0
2747,Female,54.0,FR,Free ,123.0,55.0,0.59,Wb,39,0,0
5675, Male,34.0,au,PREMIUM,288.0,63.0,0.34,Desktp,0,1,0
5356,Female,27.0,IN,Premium ,63.0,4.0,0.01,Desktp,0,1,0
7928, Female,57.0,AU, Family,189.0,67.0,0.45,mobile,0,1,0
475,other,33.0,IN,Student,86.0,30.0,-0.5,Wb,0,1,0
4733, Male,56.0,FR,Student ,162.0,29.0,0.32,Web,0,1,1
4152,other,59.0,GER,Family,35.0,27.0,0.29,Desktop ,0,1,0
5072, Other,47.0,U.K.,FREE,216.0,75.0,0.19,Web ,19,0,0
2075,Female,57.0,us,Premum,234.0,34.0,10.0,Desktop,0,1,0
4259,female,56.0,ca,student,123.0,71.0,0.5,Desktp,0,1,0
4074,FEMALE,51.0,IN,Premium ,283.0,16.0,0.27,Mobile,0,1,0
7614,Female,46.0,United States, Free,268.0,45.0,0.19,Mobile ,6,0,0
7613,Other ,35.0,CAN, Premium,243.0,65.0,0.55,Mobile ,0,1,0
7243,male,35.0,PK,PREMIUM,216.0,36.0,0.43,web,0,1,0
3707,F,53.0,,Student ,187.0,38.0,0.04,Mobile ,0,1,0
1328,Male,200.0,IN,family,131.0,6.0,0.27,Web,0,1,1
1244,Male ,20.0,Australia, Free,158.0,95.0,0.13, Desktop,10,0,0
4059,M,18.0,USA,family,,7.0,0.27,Desktp,0,1,0
5930,female,20.0,FR, Free,74.0,10.0,0.27,mobile,25,0,0
7617,O,28.0,PK,student,173.0,31.0,0.43,DESKTOP,0,1,0
1352,F,51.0,Australia,Free ,79.0,61.0,0.11, Web,27,0,1
2158, Male,44.0,Canada,STUDENT,261.0,77.0,0.28,web,0,1,0
913, Female,59.0,de,Studnt,233.0,57.0,0.59,Wb,0,1,0
463,Female,30.0,Canada,Famly,115.0,68.0,0.49,Desktp,0,1,0
5553,Other,43.0,DE,FAMILY,154.0,74.0,0.49,Web,0,1,0
2088,MALE,56.0,,FAMILY,,12.0,0.48,Web,0,1,0
2298,Female ,40.0,Canada,Free,45.0,36.0,0.21,,33,0,0
2631, Male,26.0,us,premium,160.0,75.0,2.0, Desktop,0,1,0
1464,OTHER,26.0,U.S.,FAMILY,28.0,28.0,0.31,DESKTOP,0,1,1
7795, Female,17.0,IN,Premium,281.0,4.0,0.38,Wb,0,1,0
4525,M,57.0,PK,F ree,,65.0,0.49,desktop,15,0,1
7309,other,20.0,IN,STUDENT,166.0,69.0,0.25,Desktop,0,1,0
5670,Male ,49.0,USA,Premum,26.0,87.0,0.44,MOBILE,0,1,0
6513, Female,40.0,FR,free,174.0,12.0,0.2,DESKTOP,15,0,1
3711,Other,39.0,au,Student ,,92.0,0.01,Moble,0,1,0
320,Male,,IN,Student,251.0,65.0,0.44,Desktop,0,1,0
6243,Female,41.0,PK,free,201.0,54.0,0.55,Moblie,35,0,1
1137,FEMALE,44.0,AU,Famly,64.0,88.0,0.24,web,0,1,0
4903, Female,52.0,IN, Family,117.0,42.0,0.06,DESKTOP,0,1,0
2871, Female,23.0,U.K.,Premum,257.0,,0.35,,0,1,0
5047,male,22.0,AU,student,70.0,18.0,0.28,WEB,0,1,0
3912, Female,40.0,IN,FAMILY,169.0,90.0,0.28,Desktop,0,1,0
4478,F,200.0,CAN,F ree,209.0,34.0,0.44,mobile,19,0,0
5041,male,55.0,GER,FAMILY,14.0,,0.42,desktop,0,1,0
4731,F,29.0,U.S.A.,PREMIUM,215.0,38.0,0.55,Web,0,1,1
1919,male,24.0,PK, Family,276.0,46.0,0.16,Desktop,0,1,0
1611, Female,39.0,, Premium,266.0,28.0,0.4,Desktop,0,1,0
5728, Female,53.0,PK,family,249.0,53.0,0.28,mobile,0,1,1
2609,Female ,38.0,Australia,Premium ,,4.0,0.14, Web,0,1,1
2047, Female,25.0,PK,Free,49.0,9.0,0.45,Mobile,6,0,0
2137,M,19.0,US,free,292.0,75.0,0.23,,11,0,0
8112,OTHER,50.0,Britain,Famly,28.0,81.0,0.37,Mobile,0,1,1
6778,F,52.0,PK,FREE,188.0,86.0,0.54,desktop,29,0,0
1387,Male,31.0,United Kingdom,Premium,283.0,73.0,0.17,Mobile,0,1,0
5671,Other,59.0,IN,Premium,269.0,,1.5, Desktop,0,1,0
6123,M,40.0,DE,Student,168.0,64.0,0.19, Web,0,1,0
3695,Female ,26.0,au,FAMILY,199.0,20.0,0.55,Desktp,0,1,1
6817,OTHER,37.0,PK,PREMIUM,189.0,30.0,0.53,MOBILE,0,1,1
4951,male,50.0,ca,family,,70.0,0.42, Mobile,0,1,0
4825, Female,17.0,FR,Studnt,50.0,19.0,0.32,Desktp,0,1,0
4333,Male,33.0,, Free,160.0,40.0,0.03,Web,18,0,0
3760,Male,51.0,Australia,PREMIUM,36.0,78.0,0.47,Desktp,0,1,0
3281,Female,16.0,US,Family,228.0,21.0,0.2,Web ,0,1,0
7635,Other ,16.0,au,premium,117.0,62.0,0.05,Desktop,0,1,0
6823, Male,17.0,, Free,,15.0,0.19,mobile,40,0,1
4821, Female,47.0,FR,Premum,208.0,48.0,0.38,,0,1,1
3490,Other ,33.0,US,Famly,256.0,7.0,0.11,Web,0,1,0
3995,OTHER,40.0,USA,Student ,101.0,57.0,0.26,Moblie,0,1,0
7467,OTHER,34.0,Australia,Student ,190.0,19.0,0.45,Mobile,0,1,0
1270,OTHER,16.0,PK,Free,48.0,31.0,0.48,desktop,44,0,0
8099,MALE,53.0,CA, Premium,24.0,7.0,0.32,desktop,0,1,1
6855,Male,47.0,FR,F ree,192.0,11.0,0.42,MOBILE,44,0,0
5415,male,56.0,GER,Family ,47.0,49.0,0.54,Desktop ,0,1,0
5730,male,53.0,United States,Student ,218.0,47.0,0.08, Mobile,0,1,0
955,O,17.0,FR,STUDENT,46.0,17.0,0.17,MOBILE,0,1,0
3480,OTHER,48.0,AUS,Free,104.0,,0.56, Web,22,0,0
5888,F,38.0,au,family,185.0,2.0,0.05,mobile,0,1,0
5991,Male ,22.0,DE, Student,118.0,74.0,0.48, Web,0,1,0
3888, Other,0.0,Britain,Famly,207.0,90.0,0.02, Desktop,0,1,0
3580,other,20.0,ca, Family,99.0,23.0,0.26,Web ,0,1,0
7803,OTHER,21.0,DE,STUDENT,249.0,75.0,0.31,MOBILE,0,1,1
7070,other,47.0,US,Free,100.0,20.0,0.46,Web,6,0,1
3223,O,44.0,PK, Free,270.0,37.0,0.07,Mobile ,31,0,1
2052,female,55.0,CAN,FREE,65.0,13.0,0.54,Web,44,0,0
7132,Male ,41.0,GER,Family,170.0,18.0,0.55,WEB,0,1,0
4930,female,35.0,U.K.,Family ,199.0,33.0,0.59,MOBILE,0,1,0
3612,FEMALE,41.0,IN,F ree,196.0,98.0,0.24,Moble,13,0,0
2831,Female,55.0,Canada, Family,106.0,,0.04,Web,0,1,1
6125,Male ,,,Famly,194.0,,0.41,Desktop,0,1,0
7991,MALE,50.0,DE,PREMIUM,71.0,21.0,0.04,Desktp,0,1,0
50,M,50.0,PK, Free,241.0,7.0,0.56,,22,0,1
2376, Other,57.0,FR, Student,22.0,4.0,0.33,Mobile ,0,1,0
1843,male,51.0,PK,Premium ,267.0,11.0,0.06, Desktop,0,1,0
2386,O,43.0,Australia,Free ,,13.0,0.47, Web,10,0,0
3035,M,39.0,CAN,Famly,128.0,21.0,0.31,Desktop,0,1,0
1501, Female,57.0,U.K.,FAMILY,267.0,95.0,0.32,desktop,0,1,1
372,Female ,35.0,,PREMIUM,267.0,63.0,0.6,web,0,1,0
4137, Other,35.0,USA,student,164.0,60.0,0.49,desktop,0,1,1
2621,Female ,44.0,IN, Free,256.0,43.0,0.51,Mobile ,11,0,1
7653,F,20.0,PK,free,224.0,34.0,0.08, Mobile,19,0,1
7478,Female ,46.0,PK,Family,224.0,16.0,0.52,DESKTOP,0,1,1
4898, Male,29.0,PK,Free,-100.0,90.0,0.29,Desktop ,8,0,0
7474,Male,50.0,PK, Free,62.0,78.0,0.52,Desktp,41,0,0
4021, Male,28.0,US,Premum,208.0,22.0,0.29,Web ,0,1,0
1494,OTHER,42.0,Australia,FAMILY,126.0,5.0,0.35,,0,1,0
1899,FEMALE,58.0,Australia, Family,285.0,94.0,0.57,desktop,0,1,1
5338, Female,,GER,FREE,-50.0,36.0,0.34,Wb,32,0,0
