user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
1292,Female,24,FR,prEmium,90.0,7.0,0.56,wEb,0.0,1,0
1293,Male,44,Ca,Free ,296.0,90.0,0.15,wEb,26.0,0,1
1294,Other,29,PK,FREE,268.0,41.0,0.2,wEb,38.0,0,1
1295,Other,47,IN,free,80.0,39.0,0.31,desk ,43.0,0,1
1296,Male,44,AUS, freE,199.0,59.0,0.06,desktop,32.0,0,0
1297,Male,53,Deu,studENt,116.0,37.0,0.44,mobIle,0.0,1,0
1298,Female,20,australia,family,198.0,87.0,0.27,wEb,0.0,1,0
1299,Female,25,UK,faMily,201.0,31.0,0.17,wEb,0.0,1,1
1300,Male,31,aus,studENt,80.0,27.0,0.1,WEB,0.0,1,0
1301,Other,41,AustraLia,Stud ,222.0,90.0,0.58,Web ,0.0,1,0
1302,Female,43,PK,student,36.0,47.0,0.4,Web ,0.0,1,1
1303,Female,18,United States,PremiuM,113.0,92.0,0.04,mobile,0.0,1,0
1304,Other,31,canada,Fam ,149.0,96.0,0.28,desktop,0.0,1,0
1305,Male,44,aus,FREE,34.0,50.0,0.15,mobile,27.0,0,0
1306,Male,27,PK,Free ,20.0,68.0,0.0,mobIle,45.0,0,0
1307,Other,21,CAN,Free ,198.0,46.0,0.49,Mob ,42.0,0,0
1308,Male,25,PK, freE,265.0,26.0,0.5,DESKTOP,14.0,0,0
1309,Male,43,IN,PREMIUM,149.0,38.0,0.04,desktop,0.0,1,0
1310,Other,52,cAnAdA,family,217.0,72.0,0.13,wEb,0.0,1,0
1311,Other,36,CAN,PREMIUM,54.0,24.0,0.56,MOBILE,0.0,1,1
1312,Female,31,FR,studENt,278.0,12.0,0.18,web,0.0,1,1
1313,Other,41,United States,free,99.0,43.0,0.04,WEB,19.0,0,0
1314,Male,57,usA, freE,89.0,4.0,0.24,web,27.0,0,1
1315,Female,46,FR,family,245.0,65.0,0.57,Mob ,0.0,1,0
1316,,16,UK,STUDENT,,,,mobile,,1,0
1317,Male,20,PK,PREMIUM,11.0,59.0,0.42,wEb,0.0,1,1
1318,Male,55,cAnAdA,studENt,29.0,2.0,0.27,Mob ,0.0,1,0
1319,Other,32,aus,FAMILY,78.0,95.0,0.15,wEb,0.0,1,1
1320,Female,26,FR,free,199.0,95.0,0.47,web,49.0,0,0
1321,Male,25,aus,free,238.0,34.0,0.18,desk ,32.0,0,0
1322,Other,57,UK,premium,231.0,77.0,0.23,MOBILE,0.0,1,0
1323,,28,aus,student,,,,Mob ,,1,1
1324,Male,26,U.S.,PremiuM,209.0,78.0,0.58,desktop,0.0,1,0
1325,Female,59,UK,PREMIUM,227.0,23.0,0.07,MOBILE,0.0,1,0
1326,Female,20,canada,PREMIUM,36.0,23.0,0.18,desktop,0.0,1,0
1327,Female,54,FR,faMily,117.0,73.0,0.4,Mob ,0.0,1,0
1328,Male,57,IN,FAMILY,131.0,6.0,0.27,WEB,0.0,1,1
1329,,30,PK,Stud ,,,,Mob ,,1,0
1330,Female,53,DEU,prEmium,44.0,67.0,0.18,mobIle,0.0,1,0
1331,Male,40,usa,faMily,268.0,98.0,0.33,DeskTop,0.0,1,0
1332,Female,59,FR,faMily,242.0,67.0,0.41,desk ,0.0,1,0
1333,Male,21,australia,faMily,141.0,94.0,0.54,Mob ,0.0,1,1
1334,Female,48,CAN,family,277.0,74.0,0.36,MOBILE,0.0,1,0
1335,Female,42,PK,faMily,106.0,98.0,0.59,DeskTop,0.0,1,0
1336,Female,37,PK,prEmium,153.0,93.0,0.51,Mob ,0.0,1,1
1337,Other,57,UK,student,91.0,33.0,0.06,MOBILE,0.0,1,0
1338,Male,25,canada,Fam ,281.0,33.0,0.49,WEB,0.0,1,0
1339,Male,22,usa,family,163.0,55.0,0.01,desktop,0.0,1,1
1340,,33,U.S.,student,,,,DeskTop,,1,0
1341,Female,18,UK,premium,155.0,45.0,0.42,web,0.0,1,1
1342,Male,58,FR,free,90.0,57.0,0.01,web,6.0,0,1
1343,Other,43,PK,Stud ,20.0,56.0,0.09,Web ,0.0,1,0
1344,Male,33,UK, freE,262.0,56.0,0.16,desk ,41.0,0,0
1345,Other,19,IN, freE,177.0,59.0,0.32,web,48.0,0,0
1346,,57,UK,studENt,,,,WEB,,1,1
1347,,32,AUS,student,,,,DESKTOP,,1,0
1348,Other,51,cAnAdA,Fam ,122.0,20.0,0.41,web,0.0,1,1
1349,Other,30,U.S.,PremiuM,249.0,21.0,0.53,mobile,0.0,1,0
1350,Male,34,usA,STUDENT,177.0,22.0,0.18,WEB,0.0,1,0
1351,Male,57,CAN,Fam ,59.0,19.0,0.25,desk ,0.0,1,0
1352,Female,51,aus,free,79.0,61.0,0.11,Web ,27.0,0,1
1353,Other,22,Ca,FAMILY,30.0,39.0,0.33,desk ,0.0,1,0
1354,Female,29,UK,PREMIUM,26.0,35.0,0.28,DeskTop,0.0,1,1
1355,Other,33,IN,Free ,182.0,67.0,0.49,Web ,31.0,0,0
1356,Female,48,CAN,FAMILY,193.0,41.0,0.17,desktop,0.0,1,0
1357,Male,35,IN,student,82.0,26.0,0.31,mobIle,0.0,1,1
1358,Female,32,canada, freE,114.0,34.0,0.16,WEB,16.0,0,0
1359,Female,17,PK,prEmium,92.0,65.0,0.16,web,0.0,1,0
1360,Other,56,UK,free,265.0,50.0,0.05,wEb,19.0,0,0
1361,Male,53,IN,FAMILY,45.0,77.0,0.55,desk ,0.0,1,0
1362,Other,42,UK,family,177.0,60.0,0.04,DeskTop,0.0,1,0
1363,Other,19,FR,free,16.0,48.0,0.06,WEB,47.0,0,0
1364,Male,18,FR,Stud ,238.0,42.0,0.51,DESKTOP,0.0,1,0
1365,Female,49,PK,Fam ,188.0,86.0,0.54,Mob ,29.0,1,1
1366,Other,24,germany,prEmium,88.0,7.0,0.33,mobile,0.0,1,0
1367,Female,47,usa,prEmium,119.0,50.0,0.57,mobIle,0.0,1,1
1368,Female,18,IN,family,52.0,74.0,0.0,WEB,0.0,1,1
1369,Female,58,PK,studENt,223.0,2.0,0.01,desktop,0.0,1,0
1370,Other,21,UK,STUDENT,240.0,55.0,0.01,DESKTOP,0.0,1,1
1371,Female,48,FR,free,62.0,14.0,0.58,DESKTOP,10.0,0,0
1372,Male,49,aus, freE,121.0,99.0,0.28,mobile,47.0,0,0
1373,Male,52,UK,studENt,173.0,45.0,0.41,WEB,0.0,1,0
1374,Male,25,usa,STUDENT,56.0,91.0,0.08,desk ,0.0,1,1
1375,Other,32,UK,free,113.0,95.0,0.06,web,22.0,0,1
1376,Male,44,usA,student,253.0,87.0,0.26,DeskTop,0.0,1,0
1377,Other,50,usA,Free ,113.0,42.0,0.32,web,0.0,0,0
1378,Female,58,FR,STUDENT,20.0,46.0,0.49,desk ,0.0,1,0
1379,Female,16,AustraLia,faMily,192.0,85.0,0.05,web,0.0,1,0
1380,Other,47,IN,PremiuM,92.0,95.0,0.21,Web ,0.0,1,0
1381,Other,23,UK,PREMIUM,288.0,82.0,0.39,desk ,0.0,1,0
1382,Other,43,usA,free,273.0,96.0,0.37,MOBILE,41.0,0,0
1383,Male,45,IN,studENt,19.0,4.0,0.02,Web ,0.0,1,1
1384,Other,23,PK,faMily,221.0,22.0,0.44,desktop,32.0,1,0
1385,Other,38,UK,studENt,72.0,61.0,0.2,wEb,0.0,1,0
1386,Female,48,IN,FREE,114.0,72.0,0.48,WEB,44.0,0,1
1387,Male,31,UK,PREMIUM,283.0,73.0,0.17,mobIle,0.0,1,0
1388,Other,56,IN,Free ,245.0,92.0,0.28,MOBILE,38.0,0,0
1389,Female,47,U.S.,free,116.0,21.0,0.24,WEB,46.0,0,0
1390,Other,31,usa,FREE,126.0,22.0,0.15,Web ,42.0,0,0
1391,Other,59,CAN,Stud ,114.0,13.0,0.01,mobIle,0.0,1,0
1392,Male,45,IN,Free ,31.0,47.0,0.22,mobile,13.0,0,0
1393,Male,53,IN, freE,57.0,90.0,0.5,desktop,15.0,0,0
1394,Other,34,UK,free,272.0,30.0,0.46,Mob ,12.0,0,0
1395,Male,53,AustraLia,STUDENT,264.0,70.0,0.23,wEb,0.0,1,0
1396,Other,53,Ca,prEmium,191.0,9.0,0.24,MOBILE,0.0,1,1
1397,Other,44,DEU,student,229.0,6.0,0.33,DeskTop,0.0,1,0
1398,Male,33,U.S.,FREE,74.0,67.0,0.15,desktop,14.0,0,0
1399,Female,51,IN,PREMIUM,98.0,38.0,0.59,WEB,0.0,1,0
1400,Other,17,germany,FAMILY,29.0,33.0,0.55,DESKTOP,0.0,1,1
1401,Female,43,UK,Free ,21.0,16.0,0.34,DeskTop,38.0,0,0
1402,Male,20,PK,FREE,58.0,75.0,0.08,web,47.0,0,0
1403,Male,42,de,Fam ,292.0,64.0,0.09,wEb,0.0,1,0
1404,Other,54,FR,PremiuM,93.0,71.0,0.43,desk ,21.0,1,0
1405,Male,41,germany,prEmium,126.0,86.0,0.33,Web ,0.0,1,1
1406,Other,50,AUS,free,192.0,94.0,0.5,MOBILE,44.0,0,0
1407,,28,PK,FAMILY,,,,DeskTop,,1,0
1408,,42,AustraLia,Stud ,,,,desktop,,1,0
1409,Other,31,FR,PREMIUM,139.0,16.0,0.13,desktop,0.0,1,0
1410,Male,34,aus,premium,55.0,17.0,0.39,WEB,0.0,1,0
1411,Other,26,AUS,free,228.0,74.0,0.3,WEB,40.0,0,0
1412,Female,45,DEU,studENt,204.0,93.0,0.33,desk ,0.0,1,0
1413,Male,24,United States,premium,238.0,42.0,0.51,Web ,0.0,1,0
1414,Other,56,PK,family,71.0,48.0,0.28,wEb,0.0,1,0
1415,Female,39,FR,faMily,251.0,25.0,0.22,mobile,0.0,1,1
1416,Other,51,IN,FAMILY,77.0,25.0,0.24,desktop,0.0,1,0
1417,Female,20,U.S.,Free ,23.0,15.0,0.12,Web ,5.0,0,0
1418,Other,19,IN,studENt,30.0,19.0,0.26,desktop,0.0,1,0
1419,Other,30,PK,family,114.0,49.0,0.3,wEb,0.0,1,0
1420,Other,43,PK,free,48.0,78.0,0.36,MOBILE,19.0,0,0
1421,Other,44,australia,studENt,33.0,12.0,0.41,wEb,0.0,1,0
1422,,59,germany,PremiuM,,,,DeskTop,,1,1
1423,Female,16,Ca,free,147.0,4.0,0.58,wEb,47.0,0,0
1424,Female,48,PK,studENt,103.0,88.0,0.54,desk ,0.0,1,0
1425,Female,33,DEU,premium,222.0,10.0,0.27,MOBILE,0.0,1,0
1426,Male,45,PK,family,58.0,41.0,0.17,Mob ,0.0,1,0
1427,,27,PK,Fam ,,,,desk ,,1,0
1428,Male,17,de, freE,117.0,83.0,0.26,mobile,9.0,0,0
1429,Other,49,FR,premium,131.0,49.0,0.04,MOBILE,0.0,1,0
1430,Female,36,IN, freE,240.0,26.0,0.32,DESKTOP,0.0,0,0
1431,Female,53,Deu,FAMILY,112.0,35.0,0.42,WEB,0.0,1,1
1432,Male,34,Ca,Fam ,185.0,10.0,0.41,mobIle,0.0,1,1
1433,Other,36,IN,faMily,131.0,16.0,0.5,desk ,0.0,1,0
1434,Other,25,UK,premium,56.0,53.0,0.12,DeskTop,0.0,1,1
1435,Female,43,FR,STUDENT,64.0,53.0,0.4,desktop,0.0,1,1
1436,Male,42,AustraLia,faMily,160.0,91.0,0.27,Mob ,0.0,1,0
1437,Other,26,IN,Fam ,134.0,98.0,0.18,desktop,0.0,1,0
1438,Male,16,UK,prEmium,160.0,15.0,0.03,DeskTop,0.0,1,0
1439,Male,48,UK,PremiuM,47.0,46.0,0.2,wEb,0.0,1,0
1440,Male,53,usa,FREE,15.0,26.0,0.02,MOBILE,29.0,0,1
1441,Female,22,Deu,PremiuM,291.0,58.0,0.12,desktop,0.0,1,0
1442,Other,19,UK,free,75.0,21.0,0.24,DeskTop,10.0,0,0
1443,Female,52,FR,prEmium,130.0,53.0,0.2,desk ,0.0,1,0
1444,Other,20,FR,prEmium,96.0,50.0,0.49,DeskTop,0.0,1,1
1445,Other,18,canada,student,284.0,1.0,0.13,Mob ,0.0,1,1
1446,Other,40,FR,student,173.0,56.0,0.39,wEb,0.0,1,0
1447,Other,40,PK,FAMILY,238.0,43.0,0.01,desk ,0.0,1,0
1448,Other,38,PK,FREE,52.0,14.0,0.49,MOBILE,8.0,0,0
1449,Other,51,PK,Stud ,212.0,97.0,0.29,WEB,0.0,1,0
1450,Male,36,IN,PREMIUM,246.0,45.0,0.18,mobile,0.0,1,0
1451,Male,51,CAN,Fam ,59.0,88.0,0.14,MOBILE,0.0,1,1
1452,Male,40,CAN,studENt,250.0,81.0,0.34,Web ,0.0,1,0
1453,Other,25,PK,FREE,138.0,7.0,0.37,Mob ,9.0,0,0
1454,Other,45,FR,premium,75.0,4.0,0.17,web,0.0,1,1
1455,Other,30,Deu,PREMIUM,53.0,92.0,0.22,Mob ,0.0,1,0
1456,Other,47,CAN,Free ,168.0,25.0,0.35,wEb,6.0,0,1
1457,Female,30,IN,prEmium,109.0,76.0,0.41,desk ,0.0,1,0
1458,Female,46,UK,FREE,22.0,63.0,0.36,DeskTop,37.0,0,0
1459,Female,59,FR,studENt,188.0,85.0,0.55,DeskTop,0.0,1,1
1460,Other,41,FR,family,12.0,41.0,0.41,DESKTOP,0.0,1,0
1461,Male,55,AUS,free,62.0,20.0,0.57,DESKTOP,28.0,0,0
1462,Female,30,australia,free,278.0,11.0,0.27,mobIle,15.0,0,0
1463,Male,59,FR,FAMILY,34.0,85.0,0.3,Web ,0.0,1,1
1464,Male,26,United States,FAMILY,99.0,19.0,0.01,DeskTop,0.0,1,1
1465,Female,34,UK,FREE,175.0,14.0,0.07,DESKTOP,48.0,0,0
1466,,44,FR,Fam ,,,,WEB,,1,0
1467,Other,45,UK,Free ,178.0,92.0,0.08,Web ,16.0,0,1
1468,Other,37,U.S.,FAMILY,135.0,47.0,0.42,mobile,0.0,1,0
1469,Other,24,IN,prEmium,216.0,40.0,0.4,web,0.0,1,0
1470,Other,29,usa,faMily,203.0,93.0,0.26,WEB,0.0,1,1
1471,Male,23,DEU,STUDENT,69.0,14.0,0.04,mobile,0.0,1,1
1472,Male,28,FR,PremiuM,280.0,9.0,0.33,mobile,0.0,1,0
1473,Other,49,UK,PREMIUM,200.0,91.0,0.47,MOBILE,0.0,1,0
1474,Female,39,U.S.,Free ,174.0,82.0,0.24,Web ,17.0,0,0
1475,Other,19,usA,STUDENT,192.0,1.0,0.17,DeskTop,0.0,1,1
1476,Male,43,FR,Stud ,65.0,91.0,0.09,DESKTOP,0.0,1,0
1477,Other,55,IN,FREE,39.0,91.0,0.29,mobile,32.0,0,1
1478,Other,20,IN,FAMILY,291.0,51.0,0.42,web,0.0,1,0
1479,Female,32,UK,Free ,114.0,25.0,0.28,web,21.0,0,0
1480,Other,48,AUS,premium,142.0,29.0,0.3,MOBILE,0.0,1,0
1481,Male,28,IN, freE,25.0,58.0,0.04,Web ,32.0,0,0
1482,Other,50,UK,family,28.0,81.0,0.37,MOBILE,0.0,1,1
1483,Female,39,PK,Fam ,104.0,83.0,0.16,MOBILE,0.0,1,0
1484,,58,UK, freE,,,,wEb,,0,0
1485,Female,49,aus,premium,213.0,85.0,0.15,DeskTop,0.0,1,1
1486,Female,21,germany,PREMIUM,262.0,39.0,0.23,WEB,0.0,1,0
1487,Male,33,DEU,family,109.0,93.0,0.45,Mob ,0.0,1,0
1488,Female,35,FR,Fam ,238.0,80.0,0.1,WEB,0.0,1,0
1489,Female,38,aus,studENt,216.0,81.0,0.44,mobile,0.0,1,1
1490,Male,32,UK,STUDENT,75.0,71.0,0.5,DeskTop,0.0,1,1
1491,Female,58,aus,PREMIUM,275.0,13.0,0.59,web,0.0,1,0
1492,Female,24,cAnAdA,Stud ,13.0,27.0,0.5,web,0.0,1,0
1493,Other,33,Ca,student,37.0,87.0,0.29,desk ,0.0,1,0
1494,Other,42,AustraLia,faMily,126.0,5.0,0.35,DeskTop,0.0,1,0
1495,Female,23,UK,studENt,90.0,59.0,0.07,Web ,0.0,1,1
1496,Male,27,PK,family,195.0,3.0,0.27,WEB,0.0,1,1
1497,Other,27,FR,FREE,145.0,57.0,0.36,mobile,19.0,0,0
1498,Female,48,aus,faMily,48.0,11.0,0.5,DESKTOP,0.0,1,0
1499,Male,46,canada,FAMILY,290.0,60.0,0.42,MOBILE,0.0,1,0
1500,Male,20,germany,Stud ,215.0,9.0,0.0,mobIle,0.0,1,0
1501,Female,57,UK,family,267.0,95.0,0.32,DeskTop,0.0,1,1
1502,Other,45,Ca,PremiuM,71.0,68.0,0.18,DESKTOP,0.0,1,1
1503,,17,UK,Fam ,,,,DeskTop,,1,0
1504,Female,43,FR,PremiuM,252.0,68.0,0.13,DeskTop,0.0,1,0
1505,Other,54,PK,Stud ,150.0,77.0,0.5,Mob ,0.0,1,0
1506,Female,55,usA,premium,157.0,35.0,0.19,DeskTop,0.0,1,0
1507,Male,18,U.S.,FAMILY,123.0,41.0,0.42,WEB,0.0,1,0
1508,Male,23,canada,faMily,171.0,84.0,0.11,mobile,0.0,1,0
1509,Female,43,cAnAdA,studENt,112.0,31.0,0.6,DeskTop,0.0,1,0
1510,Male,58,UK,Free ,85.0,58.0,0.04,wEb,30.0,0,1
1511,Other,33,Deu,FAMILY,153.0,85.0,0.04,wEb,0.0,1,0
1512,Male,37,PK,faMily,254.0,84.0,0.01,DeskTop,0.0,1,0
1513,Female,53,UK,STUDENT,211.0,47.0,0.06,Web ,0.0,1,1
1514,Female,40,PK,Fam ,155.0,61.0,0.46,mobile,0.0,1,1
1515,Male,40,United States,free,124.0,76.0,0.34,wEb,42.0,0,0
1516,Female,18,UK,studENt,120.0,23.0,0.45,wEb,0.0,1,0
1517,Other,25,PK,FREE,122.0,82.0,0.27,Web ,47.0,0,0
1518,Female,59,UK,FREE,85.0,24.0,0.33,wEb,26.0,0,0
1519,Male,25,Ca,free,24.0,29.0,0.29,DeskTop,9.0,0,0
1520,Male,40,PK,FREE,84.0,6.0,0.32,wEb,18.0,0,0
1521,Other,35,canada,prEmium,15.0,40.0,0.37,mobile,0.0,1,1
1522,Other,37,PK,family,219.0,9.0,0.02,desk ,0.0,1,0
1523,Male,21,IN,faMily,81.0,17.0,0.32,WEB,0.0,1,0
1524,Female,44,DEU,free,222.0,51.0,0.4,wEb,17.0,0,0
1525,Male,36,IN,PREMIUM,165.0,45.0,0.46,desktop,0.0,1,0
1526,Male,57,Ca,STUDENT,130.0,7.0,0.08,MOBILE,0.0,1,1
1527,Male,30,de,FAMILY,175.0,84.0,0.04,web,0.0,1,1
1528,Female,30,UK,student,299.0,61.0,0.53,wEb,0.0,1,0
1529,Female,49,FR,student,38.0,13.0,0.16,DESKTOP,0.0,1,0
1530,Other,19,PK,family,12.0,83.0,0.2,DeskTop,0.0,1,0
1531,Male,20,UK, freE,61.0,1.0,0.27,desktop,43.0,0,1
1532,Other,19,aus,faMily,219.0,58.0,0.22,DESKTOP,0.0,1,0
1533,Other,20,aus,FREE,120.0,46.0,0.0,web,16.0,0,1
1534,Female,59,DEU,prEmium,92.0,86.0,0.44,desktop,0.0,1,0
1535,Male,41,UK,Stud ,65.0,87.0,0.47,web,0.0,1,1
1536,,46,FR,student,,,,WEB,,1,0
1537,Other,26,UK,FAMILY,270.0,4.0,0.15,wEb,0.0,1,1
1538,Female,51,DEU,prEmium,180.0,64.0,0.59,desk ,0.0,1,0
1539,Female,46,AustraLia,Free ,156.0,9.0,0.31,mobIle,25.0,0,0
1540,Male,16,germany,Free ,76.0,30.0,0.58,web,6.0,0,1
1541,Male,27,UK,PremiuM,36.0,57.0,0.39,mobIle,0.0,1,0
1542,Female,59,U.S.,PremiuM,293.0,99.0,0.31,mobile,0.0,1,0
1543,Other,58,FR,Fam ,238.0,74.0,0.2,DESKTOP,0.0,1,1
1544,Female,57,IN,faMily,64.0,71.0,0.03,desktop,0.0,1,0
1545,Female,30,PK,prEmium,258.0,50.0,0.11,mobile,0.0,1,1
1546,Other,24,germany,FAMILY,228.0,72.0,0.38,web,0.0,1,0
1547,Female,51,germany,FREE,43.0,4.0,0.08,Web ,41.0,0,0
1548,Female,50,australia,FREE,162.0,40.0,0.24,wEb,11.0,0,0
1549,Other,33,IN,FAMILY,144.0,66.0,0.05,desktop,0.0,1,0
1550,Female,31,usa,Fam ,74.0,78.0,0.39,DESKTOP,0.0,1,1
1551,Female,28,DEU,studENt,66.0,29.0,0.22,desk ,0.0,1,1
1552,Female,47,UK,FAMILY,108.0,56.0,0.28,WEB,0.0,1,0
1553,Male,23,FR,free,127.0,95.0,0.27,MOBILE,16.0,0,0
1554,Male,59,FR, freE,295.0,8.0,0.41,wEb,47.0,0,1
1555,Other,19,PK,STUDENT,204.0,10.0,0.12,desktop,0.0,1,0
1556,Male,35,UK,premium,156.0,44.0,0.56,Mob ,0.0,1,0
1557,Female,44,IN,STUDENT,35.0,64.0,0.39,mobile,0.0,1,0
1558,Female,36,UK,STUDENT,149.0,21.0,0.26,web,0.0,1,0
1559,Female,52,PK,Stud ,160.0,46.0,0.3,Mob ,0.0,1,0
1560,Male,48,UK,studENt,190.0,26.0,0.51,WEB,0.0,1,1
1561,Other,56,canada,prEmium,37.0,9.0,0.29,DESKTOP,0.0,1,0
1562,Female,20,PK,Free ,48.0,76.0,0.17,mobile,13.0,0,0
1563,Female,57,australia,faMily,148.0,96.0,0.17,desktop,0.0,1,0
1564,Female,17,Deu,premium,156.0,23.0,0.03,DeskTop,0.0,1,0
1565,Male,40,United States,PREMIUM,171.0,45.0,0.42,web,0.0,1,0
1566,Male,54,PK,Fam ,276.0,39.0,0.16,Web ,0.0,1,1
1567,Other,38,CAN,family,178.0,96.0,0.07,wEb,0.0,1,0
1568,Female,30,UK,Free ,193.0,66.0,0.57,desktop,43.0,0,1
1569,Female,36,germany,FREE,68.0,20.0,0.47,WEB,17.0,0,0
1570,Other,47,PK,free,75.0,8.0,0.52,mobile,0.0,0,1
1571,Female,39,Deu,student,54.0,20.0,0.19,desk ,0.0,1,0
1572,Female,16,AUS,family,29.0,67.0,0.11,Mob ,0.0,1,1
1573,Other,48,PK,PREMIUM,265.0,61.0,0.05,MOBILE,0.0,1,0
1574,Male,59,PK,student,138.0,72.0,0.2,Mob ,0.0,1,0
1575,Female,58,UK,PremiuM,165.0,21.0,0.02,mobile,0.0,1,0
1576,Other,41,canada,family,135.0,12.0,0.32,wEb,0.0,1,0
1577,Female,41,UK,FREE,156.0,9.0,0.31,mobIle,25.0,0,0
1578,Other,49,UK,family,289.0,88.0,0.32,web,0.0,1,0
1579,Male,36,FR, freE,205.0,33.0,0.25,WEB,46.0,0,1
1580,Male,58,United States,studENt,158.0,66.0,0.04,DeskTop,0.0,1,0
1581,Male,47,FR,STUDENT,150.0,52.0,0.03,web,0.0,1,0
1582,Male,42,DEU,studENt,83.0,12.0,0.04,DeskTop,0.0,1,0
1583,Other,27,PK,FREE,216.0,49.0,0.05,Mob ,31.0,0,0
1584,Female,34,PK,prEmium,99.0,78.0,0.43,desktop,0.0,1,0
1585,Male,36,aus,Fam ,171.0,55.0,0.15,MOBILE,0.0,1,1
1586,Other,18,CAN,student,126.0,15.0,0.08,WEB,0.0,1,0
1587,Female,39,DEU,premium,24.0,19.0,0.5,web,46.0,1,0
1588,Female,56,australia,studENt,289.0,29.0,0.13,desktop,0.0,1,0
1589,Male,21,usa, freE,215.0,30.0,0.55,mobile,10.0,0,0
1590,Male,50,cAnAdA,prEmium,90.0,51.0,0.1,desktop,0.0,1,1
1591,Female,51,DEU,Stud ,208.0,89.0,0.11,Mob ,0.0,1,1
1592,Female,59,australia,Free ,88.0,32.0,0.1,Mob ,22.0,0,0
1593,Female,17,usa, freE,18.0,82.0,0.02,Mob ,38.0,0,1
1594,Female,58,AUS,Stud ,10.0,5.0,0.12,desktop,0.0,1,0
1595,Other,40,FR,studENt,232.0,43.0,0.54,WEB,0.0,1,1
1596,Female,28,usA,free,110.0,26.0,0.31,mobile,40.0,0,1
1597,Female,55,usA,PremiuM,147.0,98.0,0.08,desk ,0.0,1,1
1598,Other,17,AustraLia,student,48.0,51.0,0.07,desk ,0.0,1,0
1599,Other,23,PK,prEmium,254.0,46.0,0.49,web,0.0,1,0
1600,Female,16,PK,student,268.0,16.0,0.33,desktop,0.0,1,1
1601,Male,55,UK,faMily,220.0,54.0,0.31,web,0.0,1,1
1602,Male,39,FR,free,299.0,56.0,0.24,Web ,15.0,0,0
1603,,48,cAnAdA,PREMIUM,,,,mobile,,1,0
1604,Male,35,IN,family,75.0,92.0,0.38,DeskTop,0.0,1,1
1605,Female,20,de,student,62.0,94.0,0.52,desktop,0.0,1,1
1606,Male,44,Ca,PremiuM,86.0,4.0,0.43,desktop,0.0,1,0
1607,Female,24,IN,PREMIUM,128.0,30.0,0.11,desk ,0.0,1,0
1608,Other,59,PK,FREE,68.0,17.0,0.5,desktop,38.0,0,0
1609,,23,IN,family,,,,mobIle,,1,0
1610,Female,49,cAnAdA,family,170.0,45.0,0.21,DeskTop,0.0,1,0
1611,Female,39,AustraLia,premium,266.0,28.0,0.4,DESKTOP,0.0,1,0
1612,Other,58,IN,premium,69.0,27.0,0.23,MOBILE,0.0,1,0
1613,Other,31,IN,PREMIUM,125.0,56.0,0.21,Mob ,0.0,1,0
1614,Female,25,PK,studENt,60.0,31.0,0.29,wEb,0.0,1,0
1615,Female,56,PK,premium,202.0,82.0,0.41,desktop,0.0,1,0
1616,Male,17,PK,FAMILY,227.0,65.0,0.48,Mob ,0.0,1,0
1617,Male,34,FR,faMily,80.0,62.0,0.08,Mob ,0.0,1,1
1618,Male,51,IN,FREE,176.0,9.0,0.09,wEb,39.0,0,0
1619,,43,australia,free,,,,desktop,,0,1
1620,Female,28,AustraLia,premium,241.0,47.0,0.28,Web ,0.0,1,0
1621,Male,38,U.S.,free,16.0,50.0,0.48,mobIle,20.0,0,1
1622,Male,28,cAnAdA,Fam ,217.0,47.0,0.36,Web ,0.0,1,0
1623,Other,44,usa,PremiuM,293.0,39.0,0.48,desktop,0.0,1,0
1624,Female,42,germany,FAMILY,60.0,14.0,0.13,web,0.0,1,1
1625,Female,49,PK,student,99.0,11.0,0.12,WEB,0.0,1,0
1626,Other,27,australia, freE,204.0,23.0,0.49,Mob ,8.0,0,1
1627,Male,54,UK,PremiuM,203.0,97.0,0.08,desk ,0.0,1,0
1628,Female,51,CAN,premium,145.0,30.0,0.42,wEb,0.0,1,0
1629,Other,45,de,family,272.0,14.0,0.31,mobIle,0.0,1,1
1630,Other,21,PK,Free ,141.0,26.0,0.43,mobile,36.0,0,1
1631,Female,37,UK,faMily,222.0,15.0,0.02,DeskTop,0.0,1,0
1632,Male,27,IN,prEmium,165.0,35.0,0.58,web,0.0,1,0
1633,Female,28,CAN,Free ,215.0,35.0,0.06,MOBILE,19.0,0,0
1634,Male,22,PK,student,111.0,48.0,0.01,Web ,0.0,1,0
1635,Female,49,UK,studENt,55.0,40.0,0.44,Web ,0.0,1,0
1636,Female,16,germany,STUDENT,184.0,83.0,0.14,mobile,0.0,1,1
1637,Male,31,PK,free,56.0,56.0,0.14,mobile,20.0,0,0
1638,Male,28,DEU,faMily,52.0,21.0,0.09,web,0.0,1,1
1639,Female,48,AustraLia,FREE,292.0,23.0,0.45,web,39.0,0,0
1640,Other,45,PK,PremiuM,155.0,7.0,0.27,Web ,0.0,1,0
1641,Male,18,Deu,student,274.0,43.0,0.49,DESKTOP,0.0,1,0
1642,Other,54,PK,premium,299.0,64.0,0.19,DESKTOP,0.0,1,0
1643,Other,35,Ca,free,262.0,54.0,0.32,Web ,19.0,0,0
1644,Male,46,UK,PREMIUM,224.0,27.0,0.16,Mob ,0.0,1,0
1645,Other,24,United States,student,188.0,85.0,0.22,desktop,0.0,1,0
